,authors,title,journal,publisher,volume,year,pages,full_ref,source_file,source_title
0,"Davide Eynard, Emanuele Rodola, Klaus Glashoff, Michael M Bronstein",Coupled func-  tional maps,3DV,,,,399–407,"Davide Eynard, Emanuele Rodola, Klaus Glashoff, and Michael M Bronstein. Coupled func-  tional maps. In 3DV, pages 399–407, 2016.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,,,,,,,,"Thomas Hofmann. Probabilistic latent semantic analysis. In Proceedings of the Fifteenth  conference on Uncertainty in artiﬁcial intelligence, 1999.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,,,,,,,,"Jan Hosang, Rodrigo Benenson, Piotr Dollar, and Bernt Schiele. What makes for effective  detection proposals? IEEE TPAMI, 2016.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Qi-Xing Huang, Hao Su, Leonidas Guibas",Fine-grained semi-supervised labeling of large  shape collections,SIGGRAPH Asia,,2013,,,"Qi-Xing Huang, Hao Su, and Leonidas Guibas. Fine-grained semi-supervised labeling of large  shape collections. In SIGGRAPH Asia, 2013.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Qiangui Huang, Weiyue Wang, Ulrich Neumann",Recurrent slice networks for 3d segmen-  tation on point clouds,CVPR,,2018,,,"Qiangui Huang, Weiyue Wang, and Ulrich Neumann. Recurrent slice networks for 3d segmen-  tation on point clouds. In CVPR, 2018.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Qixing Huang, Vladlen Koltun, Leonidas Guibas",Joint shape segmentation with linear  programming,SIGGRAPH Asia,,2011,,,"Qixing Huang, Vladlen Koltun, and Leonidas Guibas. Joint shape segmentation with linear  programming. In SIGGRAPH Asia, 2011.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Qixing Huang, Fan Wang, Leonidas Guibas",Functional map networks for analyzing and  exploring large shape collections,SIGGRAPH,,2014,,,"Qixing Huang, Fan Wang, and Leonidas Guibas. Functional map networks for analyzing and  exploring large shape collections. In SIGGRAPH, 2014.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Evangelos Kalogerakis, Melinos Averkiou, Subhransu Maji, Siddhartha Chaudhuri",3D  shape segmentation with projective convolutional networks,CVPR,,2017,,,"Evangelos Kalogerakis, Melinos Averkiou, Subhransu Maji, and Siddhartha Chaudhuri. 3D  shape segmentation with projective convolutional networks. In CVPR, 2017.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Roman Klokov , Victor S. Lempitsky",Escape from cells: Deep kd-networks for the recogni-  tion of 3d point cloud models,ICCV,,2017,,,"Roman Klokov and Victor S. Lempitsky. Escape from cells: Deep kd-networks for the recogni-  tion of 3d point cloud models. In ICCV, 2017.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Artiom Kovnatsky, Michael M Bronstein, Xavier Bresson, Pierre Vandergheynst",Functional  correspondence by matrix completion,CVPR,,2015,,,"Artiom Kovnatsky, Michael M Bronstein, Xavier Bresson, and Pierre Vandergheynst. Functional  correspondence by matrix completion. In CVPR, 2015.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Honglak Lee, Alexis Battle, Rajat Raina, Andrew Y Ng",Efﬁcient sparse coding algorithms, In NIPS,,2007,,,"Honglak Lee, Alexis Battle, Rajat Raina, and Andrew Y Ng. Efﬁcient sparse coding algorithms.  In NIPS, 2007.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Michael S Lewicki , Terrence J Sejnowski",Learning overcomplete representations,Neural  computation,,2000,,,"Michael S Lewicki and Terrence J Sejnowski. Learning overcomplete representations. Neural  computation, 2000.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Or Litany, Tal Remez, Emanuele Rodola, Alex Bronstein, Michael Bronstein",Deep  functional maps: Structured prediction for dense shape correspondence,CVPR,,2017,,,"Or Litany, Tal Remez, Emanuele Rodola, Alex Bronstein, and Michael Bronstein. Deep  functional maps: Structured prediction for dense shape correspondence. In CVPR, 2017.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Dorian Nogneng , Maks Ovsjanikov",Informative descriptor preservation via commutativity  for shape matching,Eurographics,,2017,,,"Dorian Nogneng and Maks Ovsjanikov. Informative descriptor preservation via commutativity  for shape matching. In Eurographics, 2017.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,,,,,,,,"Bruno A Olshausen. Sparse coding of time-varying natural images. Journal of Vision, 2002.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Bruno A Olshausen , David J Field",Emergence of simple-cell receptive ﬁeld properties by  learning a sparse code for natural images,Nature,,1996,,,"Bruno A Olshausen and David J Field. Emergence of simple-cell receptive ﬁeld properties by  learning a sparse code for natural images. Nature, 1996.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,,,,,,,,"Bruno A Olshausen and David J Field. Sparse coding with an overcomplete basis set: A strategy  employed by v1? Vision research, 1997.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Bruno A Olshausen , David J Field",Sparse coding of sensory inputs,Current opinion in  neurobiology,,2004,,,"Bruno A Olshausen and David J Field. Sparse coding of sensory inputs. Current opinion in  neurobiology, 2004.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Maks Ovsjanikov, Mirela Ben-Chen, Justin Solomon, Adrian Butscher, Leonidas Guibas", Functional maps: a ﬂexible representation of maps between shapes,SIGGRAPH,,2012,,,"Maks Ovsjanikov, Mirela Ben-Chen, Justin Solomon, Adrian Butscher, and Leonidas Guibas.  Functional maps: a ﬂexible representation of maps between shapes. In SIGGRAPH, 2012.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,,,,,,,,"Jonathan Pokrass, Alexander M Bronstein, Michael M Bronstein, Pablo Sprechmann, and  Guillermo Sapiro. Sparse modeling of intrinsic correspondences. In Eurographics, 2013.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Charles R Qi, Wei Liu, Chenxia Wu, Hao Su, Leonidas J Guibas",Frustum pointnets for 3d  object detection from rgb-d data,CVPR,,2018,,,"Charles R Qi, Wei Liu, Chenxia Wu, Hao Su, and Leonidas J Guibas. Frustum pointnets for 3d  object detection from rgb-d data. In CVPR, 2018.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Charles Ruizhongtai Qi, Hao Su, Kaichun Mo, Leonidas J. Guibas",Pointnet: Deep learning  on point sets for 3d classiﬁcation and segmentation,CVPR,,2017,,,"Charles Ruizhongtai Qi, Hao Su, Kaichun Mo, and Leonidas J. Guibas. Pointnet: Deep learning  on point sets for 3d classiﬁcation and segmentation. In CVPR, 2017.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Charles Ruizhongtai Qi, Li Yi, Hao Su, Leonidas J. Guibas",Pointnet++: Deep hierarchical  feature learning on point sets in a metric space,NIPS,,2017,,,"Charles Ruizhongtai Qi, Li Yi, Hao Su, and Leonidas J. Guibas. Pointnet++: Deep hierarchical  feature learning on point sets in a metric space. In NIPS, 2017.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Emanuele Rodolà, Luca Cosmo, Michael M Bronstein, Andrea Torsello, Daniel Cremers", Partial functional correspondence,SGP,,2016,,,"Emanuele Rodolà, Luca Cosmo, Michael M Bronstein, Andrea Torsello, and Daniel Cremers.  Partial functional correspondence. In SGP, 2016.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Jian Sun, Maks Ovsjanikov, Leonidas Guibas",A concise and provably informative multi-  scale signature based on heat diffusion,SGP,,2009,,,"Jian Sun, Maks Ovsjanikov, and Leonidas Guibas. A concise and provably informative multi-  scale signature based on heat diffusion. In SGP, 2009.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Fan Wang, Qixing Huang, Leonidas J. Guibas",Image co-segmentation via consistent  functional maps,ICCV,,2013,,,"Fan Wang, Qixing Huang, and Leonidas J. Guibas. Image co-segmentation via consistent  functional maps. In ICCV, 2013.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Weiyue Wang, Ronald Yu, Qiangui Huang, Ulrich Neumann",Sgpn: Similarity group  proposal network for 3d point cloud instance segmentation,CVPR,,2018,,,"Weiyue Wang, Ronald Yu, Qiangui Huang, and Ulrich Neumann. Sgpn: Similarity group  proposal network for 3d point cloud instance segmentation. In CVPR, 2018.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,,,,,,,,"Yue Wang, Yongbin Sun, Ziwei Liu, Sanjay E. Sarma, Michael M. Bronstein, and Justin M.  Solomon. Dynamic graph cnn for learning on point clouds. arXiv, 2018.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Li Yi, Vladimir G. Kim, Duygu Ceylan, I-Chao Shen, Mengyan Yan, Hao Su, Cewu Lu, Qixing Huang, Alla Sheffer, Leonidas Guibas",A scalable active framework for region annotation in 3d shape collections,SIGGRAPH Asia,,2016,,,"Li Yi, Vladimir G. Kim, Duygu Ceylan, I-Chao Shen, Mengyan Yan, Hao Su, Cewu Lu, Qixing Huang, Alla Sheffer, and Leonidas Guibas. A scalable active framework for region annotation in 3d shape collections. In SIGGRAPH Asia, 2016.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Li Yi, Hao Su, Xingwen Guo, Leonidas J Guibas",Syncspeccnn: Synchronized spectral cnn  for 3d shape segmentation,CVPR,,2017,,,"Li Yi, Hao Su, Xingwen Guo, and Leonidas J Guibas. Syncspeccnn: Synchronized spectral cnn  for 3d shape segmentation. In CVPR, 2017.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Matthew D Zeiler, Dilip Krishnan, Graham W Taylor, Rob Fergus",Deconvolutional  networks,CVPR,,2010,,,"Matthew D Zeiler, Dilip Krishnan, Graham W Taylor, and Rob Fergus. Deconvolutional  networks. In CVPR, 2010.",./refs/download/2/Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions.pdf,Deep functional dictionaries: Learning consistent semantic structures on 3D models from functions
0,"Berg, T., Liu, J., Lee, S., Alexander, M. L., Jacobs, D. W., Belhumeur, P. N.",Birdsnap: Large-scale ﬁne-grained visual categorization of birds,CVPR,,,2014,pp. 2011–2018,"References Berg, T., Liu, J., Woo Lee, S., Alexander, M. L., Jacobs, D. W., and Belhumeur, P. N. Birdsnap: Large-scale ﬁne-grained visual categorization of birds. CVPR, pp. 2011–2018, 2014.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Bossard, L., Guillaumin, M., Van Gool, L.",Food-101– mining discriminative components with random forests,ECCV,,,2014,pp. 446–461,"Bossard, L., Guillaumin, M., and Van Gool, L. Food-101– mining discriminative components with random forests. ECCV, pp. 446–461, 2014.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Cai, H., Zhu, L., Han, S.",Proxylessnas: Direct neural architecture search on target task and hardware,ICLR,,,2019,,"Cai, H., Zhu, L., and Han, S. Proxylessnas: Direct neural architecture search on target task and hardware. ICLR, 2019.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Chollet, F.",Xception: Deep learning with depthwise separa-  ble convolutions,CVPR,,,2017,pp. 1610–02357,"Chollet, F. Xception: Deep learning with depthwise separa-  ble convolutions. CVPR, pp. 1610–02357, 2017.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Cubuk, E. D., Zoph, B., Mane, D., Vasudevan, V., Le, Q. V.",Autoaugment: Learning augmentation policies from data,CVPR,,,2019,,"Cubuk, E. D., Zoph, B., Mane, D., Vasudevan, V., and Le, Q. V. Autoaugment: Learning augmentation policies from data. CVPR, 2019.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Elfwing, S., Uchibe, E., Doya, K.",Sigmoid-weighted linear units for neural network function approximation in reinforcement learning,Neural Networks,,,2018,107:3–11,"Elfwing, S., Uchibe, E., and Doya, K. Sigmoid-weighted linear units for neural network function approximation in reinforcement learning. Neural Networks, 107:3–11, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Gholami, A., Kwon, K., Wu, B., Tai, Z., Yue, X., Jin, P., Zhao, S., Keutzer, K.",Squeezenext: Hardware-aware neural network design,ECV Workshop at CVPR’18,,,2018,,"Gholami, A., Kwon, K., Wu, B., Tai, Z., Yue, X., Jin, P., Zhao, S., and Keutzer, K. Squeezenext: Hardware-aware neural network design. ECV Workshop at CVPR’18, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Han, S., Mao, H., Dally, W. J.","Deep compression: Compressing deep neural networks with pruning, trained quantization and huffman coding",ICLR,,,2016,,"Han, S., Mao, H., and Dally, W. J. Deep compression: Compressing deep neural networks with pruning, trained quantization and huffman coding. ICLR, 2016.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"He, K., Zhang, X., Ren, S., Sun, J.",Deep residual learning for image recognition,CVPR,,,2016,pp. 770–778,"He, K., Zhang, X., Ren, S., and Sun, J. Deep residual learning for image recognition. CVPR, pp. 770–778, 2016.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"He, K., Gkioxari, G., Doll´ar, P., Girshick, R.",Mask  r-cnn,ICCV,,,2017,pp. 2980–2988,"He, K., Gkioxari, G., Doll´ar, P., and Girshick, R. Mask  r-cnn. ICCV, pp. 2980–2988, 2017.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"He, Y., Lin, J., Liu, Z., Wang, H., Li, L.-J., Han, S.",Amc: Automl for model compression and acceleration on mobile devices,ECCV,,,2018,,"He, Y., Lin, J., Liu, Z., Wang, H., Li, L.-J., and Han, S. Amc: Automl for model compression and acceleration on mobile devices. ECCV, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Hendrycks, D., Gimpel, K.",Gaussian error linear units  (gelus),arXiv preprint arXiv:1606.08415,,,2016,,"Hendrycks, D. and Gimpel, K. Gaussian error linear units  (gelus). arXiv preprint arXiv:1606.08415, 2016.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Howard, A. G., Zhu, M., Chen, B., Kalenichenko, D., Wang, W., Weyand, T., Andreetto, M., Adam, H.",Mobilenets: Efﬁcient convolutional neural networks for mobile vision applications,arXiv preprint arXiv:1704.04861,,,2017,,"Howard, A. G., Zhu, M., Chen, B., Kalenichenko, D., Wang, W., Weyand, T., Andreetto, M., and Adam, H. Mobilenets: Efﬁcient convolutional neural networks for mobile vision applications. arXiv preprint arXiv:1704.04861, 2017.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Hu, J., Shen, L., Sun, G.",Squeeze-and-excitation net-  works,CVPR,,,2018,,"Hu, J., Shen, L., and Sun, G. Squeeze-and-excitation net-  works. CVPR, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Huang, G., Sun, Y., Liu, Z., Sedra, D., Weinberger, K. Q.",Deep networks with stochastic depth,ECCV,,,2016,pp. 646–661,"Huang, G., Sun, Y., Liu, Z., Sedra, D., and Weinberger, K. Q. Deep networks with stochastic depth. ECCV, pp. 646–661, 2016.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Huang, G., Liu, Z., Maaten, L., Weinberger, K. Q.",Densely connected convolutional networks,CVPR,,,2017,,"Huang, G., Liu, Z., Van Der Maaten, L., and Weinberger, K. Q. Densely connected convolutional networks. CVPR, 2017.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Huang, Y., Cheng, Y., Chen, D., Lee, H., Ngiam, J., Le, Q. V., Chen, Z.",Gpipe: Efﬁcient training of giant neural networks using pipeline parallelism,arXiv preprint arXiv:1808.07233,,,2018,,"Huang, Y., Cheng, Y., Chen, D., Lee, H., Ngiam, J., Le, Q. V., and Chen, Z. Gpipe: Efﬁcient training of giant neural networks using pipeline parallelism. arXiv preprint arXiv:1808.07233, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Iandola, F. N., Han, S., Moskewicz, M. W., Ashraf, K., Dally, W. J.",", and Keutzer, K",Squeezenet: Alexnet-level accuracy with 50x fewer parameters and <0.5 mb model size. arXiv preprint arXiv:1602.07360,,,2016,,"Iandola, F. N., Han, S., Moskewicz, M. W., Ashraf, K., Dally, W. J., and Keutzer, K. Squeezenet: Alexnet-level accuracy with 50x fewer parameters and <0.5 mb model size. arXiv preprint arXiv:1602.07360, 2016.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Ioffe, S., Szegedy, C.",Batch normalization: Accelerating deep network training by reducing internal covariate shift,ICML,,,2015,pp. 448–456,"Ioffe, S. and Szegedy, C. Batch normalization: Accelerating deep network training by reducing internal covariate shift. ICML, pp. 448–456, 2015.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Raghu, M., Poole, B., Kleinberg, J., Ganguli, S., Sohl- Dickstein, J.",On the expressive power of deep neural networks,ICML,,,2017,,"Raghu, M., Poole, B., Kleinberg, J., Ganguli, S., and Sohl- Dickstein, J. On the expressive power of deep neural networks. ICML, 2017.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Kornblith, S., Shlens, J., Le, Q.",V,Do better imagenet  models transfer better? CVPR,,,2019,,"Kornblith, S., Shlens, J., and Le, Q. V. Do better imagenet  models transfer better? CVPR, 2019.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Krause, J., Deng, J., Stark, M., Fei-Fei, L.",Collecting a large-scale dataset of ﬁne-grained cars,Second Workshop on Fine-Grained Visual Categorizatio,,,2013,,"Krause, J., Deng, J., Stark, M., and Fei-Fei, L. Collecting a large-scale dataset of ﬁne-grained cars. Second Workshop on Fine-Grained Visual Categorizatio, 2013.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Krizhevsky, A., Hinton, G.",Learning multiple layers of  features from tiny images,Technical Report,,,2009,,"Krizhevsky, A. and Hinton, G. Learning multiple layers of  features from tiny images. Technical Report, 2009.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Krizhevsky, A., Sutskever, I., Hinton, G. E.",Imagenet classiﬁcation with deep convolutional neural networks,In NIPS,,,2012,pp. 1097–1105,"Krizhevsky, A., Sutskever, I., and Hinton, G. E. Imagenet classiﬁcation with deep convolutional neural networks. In NIPS, pp. 1097–1105, 2012.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Ramachandran, P., Zoph, B., Le, Q. V.",Searching for activation functions,arXiv preprint arXiv:1710.05941,,,2018,,"Ramachandran, P., Zoph, B., and Le, Q. V. Searching for activation functions. arXiv preprint arXiv:1710.05941, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Real, E., Aggarwal, A., Huang, Y., Le, Q. V.",Regu- larized evolution for image classiﬁer architecture search,AAAI,,,2019,,"Real, E., Aggarwal, A., Huang, Y., and Le, Q. V. Regu- larized evolution for image classiﬁer architecture search. AAAI, 2019.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Russakovsky, O., Deng, J., Su, H., Krause, J., Satheesh, S., Ma, S., Huang, Z., Karpathy, A., Khosla, A., Bernstein, M.",", et al",Imagenet large scale visual recognition chal- lenge. International Journal of Computer Vision,,,2015,115(3): 211–252,"Russakovsky, O., Deng, J., Su, H., Krause, J., Satheesh, S., Ma, S., Huang, Z., Karpathy, A., Khosla, A., Bernstein, M., et al. Imagenet large scale visual recognition chal- lenge. International Journal of Computer Vision, 115(3): 211–252, 2015.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Lin, H., Jegelka, S.",Resnet with one-neuron hidden layers is a universal approximator,NeurIPS,,,2018,pp. 6172– 6181,"Lin, H. and Jegelka, S. Resnet with one-neuron hidden layers is a universal approximator. NeurIPS, pp. 6172– 6181, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Sandler, M., Howard, A., Zhu, M., Zhmoginov, A., Chen, L.-C.",Mobilenetv2: Inverted residuals and linear bottlenecks,CVPR,,,2018,,"Sandler, M., Howard, A., Zhu, M., Zhmoginov, A., and Chen, L.-C. Mobilenetv2: Inverted residuals and linear bottlenecks. CVPR, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Lin, T.-Y., Doll´ar, P., Girshick, R., He, K., Hariharan, B., Belongie, S.",Feature pyramid networks for object detection,CVPR,,,2017,,"Lin, T.-Y., Doll´ar, P., Girshick, R., He, K., Hariharan, B., and Belongie, S. Feature pyramid networks for object detection. CVPR, 2017.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Liu, C., Zoph, B., Shlens, J., Hua, W., Li, L.-J., Fei-Fei, L., Yuille, A., Huang, J., Murphy, K.",Progressive neural architecture search,ECCV,,,2018,,"Liu, C., Zoph, B., Shlens, J., Hua, W., Li, L.-J., Fei-Fei, L., Yuille, A., Huang, J., and Murphy, K. Progressive neural architecture search. ECCV, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Lu, Z., Pu, H., Wang, F., Hu, Z., Wang, L.",The expres- sive power of neural networks: A view from the width,NeurIPS,,,2018,,"Lu, Z., Pu, H., Wang, F., Hu, Z., and Wang, L. The expres- sive power of neural networks: A view from the width. NeurIPS, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Ma, N., Zhang, X., Zheng, H.-T., Sun, J.",Shufﬂenet v2: Practical guidelines for efﬁcient cnn architecture design,ECCV,,,2018,,"Ma, N., Zhang, X., Zheng, H.-T., and Sun, J. Shufﬂenet v2: Practical guidelines for efﬁcient cnn architecture design. ECCV, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Mahajan, D., Girshick, R., Ramanathan, V., He, K., Paluri, M., Li, Y., Bharambe, A., van der Maaten, L.",Explor- ing the limits of weakly supervised pretraining,arXiv preprint arXiv:1805.00932,,,2018,,"Mahajan, D., Girshick, R., Ramanathan, V., He, K., Paluri, M., Li, Y., Bharambe, A., and van der Maaten, L. Explor- ing the limits of weakly supervised pretraining. arXiv preprint arXiv:1805.00932, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
0,"Sharir, O., Shashua, A.",On the expressive power of overlapping architectures of deep learning,ICLR,,,2018,,"Sharir, O. and Shashua, A. On the expressive power of overlapping architectures of deep learning. ICLR, 2018.",./refs/download/2/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,Efficientnet: Rethinking model scaling for convolutional neural networks
